DATE(time)	nodeId	type	count(*)
2012-03-25	166	13	278
2012-03-25	167	0	280
2012-03-25	167	2	280
2012-03-25	167	6	280
2012-03-25	167	13	280
2012-03-25	168	0	279
2012-03-25	168	2	279
2012-03-25	168	6	279
2012-03-25	168	13	279
2012-03-25	197	0	277
2012-03-25	197	2	277
2012-03-25	197	6	277
2012-03-25	197	13	277
2012-03-25	198	0	278
2012-03-25	198	2	278
2012-03-25	198	6	278
2012-03-25	198	13	278
2012-03-25	199	0	278
2012-03-25	199	2	278
2012-03-25	199	6	278
2012-03-25	199	13	278
2012-03-25	200	0	278
2012-03-25	200	2	278
2012-03-25	200	6	278
2012-03-25	200	13	278
2012-03-25	4196	0	279
2012-03-25	4196	2	279
2012-03-25	4196	11	279
2012-03-25	4196	13	279
2012-03-25	4260	0	279
2012-03-25	4260	2	279
2012-03-25	4260	11	279
2012-03-25	4260	13	279
2012-03-25	4292	0	279
2012-03-25	4292	2	279
2012-03-25	4292	11	279
2012-03-25	4292	13	279
2012-03-25	12384	0	278
2012-03-25	12384	2	278
2012-03-25	12384	8	278
2012-03-25	12384	9	278
2012-03-25	12384	10	278
2012-03-25	12384	13	278
2012-03-25	12448	0	280
2012-03-25	12448	2	280
2012-03-25	12448	8	280
2012-03-25	12448	9	280
2012-03-25	12448	10	280
2012-03-25	12448	13	280
2012-03-25	12480	0	278
2012-03-25	12480	2	278
2012-03-25	12480	8	278
2012-03-25	12480	9	278
2012-03-25	12480	10	278
2012-03-25	12480	13	278
2012-03-26	101	0	288
2012-03-26	101	2	288
2012-03-26	101	6	288
2012-03-26	101	13	288
2012-03-26	102	0	288
2012-03-26	102	2	288
2012-03-26	102	6	288
2012-03-26	102	13	288
2012-03-26	103	0	288
2012-03-26	103	2	288
2012-03-26	103	6	288
2012-03-26	103	13	288
2012-03-26	104	0	286
2012-03-26	104	2	286
2012-03-26	104	6	286
2012-03-26	104	13	286
2012-03-26	165	0	288
2012-03-26	165	2	288
2012-03-26	165	6	288
2012-03-26	165	13	288
2012-03-26	166	0	288
2012-03-26	166	2	288
2012-03-26	166	6	288
2012-03-26	166	13	288
2012-03-26	167	0	288
2012-03-26	167	2	288
2012-03-26	167	6	288
2012-03-26	167	13	288
2012-03-26	168	0	288
2012-03-26	168	2	288
2012-03-26	168	6	288
2012-03-26	168	13	288
2012-03-26	197	0	288
2012-03-26	197	2	288
2012-03-26	197	6	288
2012-03-26	197	13	288
2012-03-26	198	0	288
2012-03-26	198	2	288
2012-03-26	198	6	288
2012-03-26	198	13	288
2012-03-26	199	0	288
2012-03-26	199	2	288
2012-03-26	199	6	288
2012-03-26	199	13	288
2012-03-26	200	0	288
2012-03-26	200	2	288
2012-03-26	200	6	288
2012-03-26	200	13	288
2012-03-26	4196	0	288
2012-03-26	4196	2	288
2012-03-26	4196	11	257
2012-03-26	4196	13	288
2012-03-26	4260	0	288
2012-03-26	4260	2	288
2012-03-26	4260	11	284
2012-03-26	4260	13	288
2012-03-26	4292	0	288
2012-03-26	4292	2	288
2012-03-26	4292	11	288
2012-03-26	4292	13	288
2012-03-26	12384	0	287
2012-03-26	12384	2	287
2012-03-26	12384	8	287
2012-03-26	12384	9	287
2012-03-26	12384	10	287
2012-03-26	12384	13	287
2012-03-26	12448	0	288
2012-03-26	12448	2	288
2012-03-26	12448	8	288
2012-03-26	12448	9	288
2012-03-26	12448	10	288
2012-03-26	12448	13	288
2012-03-26	12480	0	288
2012-03-26	12480	2	288
2012-03-26	12480	8	288
2012-03-26	12480	9	288
2012-03-26	12480	10	288
2012-03-26	12480	13	288
2012-03-27	101	0	262
2012-03-27	101	2	262
2012-03-27	101	6	262
2012-03-27	101	13	262
2012-03-27	102	0	263
2012-03-27	102	2	263
2012-03-27	102	6	263
2012-03-27	102	13	263
2012-03-27	103	0	265
2012-03-27	103	2	265
2012-03-27	103	6	265
2012-03-27	103	13	265
2012-03-27	104	0	264
2012-03-27	104	2	264
2012-03-27	104	6	264
2012-03-27	104	13	264
2012-03-27	165	0	263
2012-03-27	165	2	263
2012-03-27	165	6	263
2012-03-27	165	13	263
2012-03-27	166	0	263
2012-03-27	166	2	263
2012-03-27	166	6	263
2012-03-27	166	13	263
2012-03-27	167	0	262
2012-03-27	167	2	262
2012-03-27	167	6	262
2012-03-27	167	13	262
2012-03-27	168	0	263
2012-03-27	168	2	263
2012-03-27	168	6	263
2012-03-27	168	13	263
2012-03-27	197	0	262
2012-03-27	197	2	262
2012-03-27	197	6	262
2012-03-27	197	13	262
2012-03-27	198	0	263
2012-03-27	198	2	263
2012-03-27	198	6	263
2012-03-27	198	13	263
2012-03-27	199	0	263
2012-03-27	199	2	263
2012-03-27	199	6	263
2012-03-27	199	13	263
2012-03-27	200	0	263
2012-03-27	200	2	263
2012-03-27	200	6	263
2012-03-27	200	13	263
2012-03-27	4196	0	262
2012-03-27	4196	2	262
2012-03-27	4196	11	259
2012-03-27	4196	13	262
2012-03-27	4260	0	262
2012-03-27	4260	2	262
2012-03-27	4260	11	262
2012-03-27	4260	13	262
2012-03-27	4292	0	263
2012-03-27	4292	2	263
2012-03-27	4292	11	263
2012-03-27	4292	13	263
2012-03-27	12384	0	261
2012-03-27	12384	2	261
2012-03-27	12384	8	261
2012-03-27	12384	9	261
2012-03-27	12384	10	261
2012-03-27	12384	13	261
2012-03-27	12448	0	263
2012-03-27	12448	2	263
2012-03-27	12448	8	263
2012-03-27	12448	9	263
2012-03-27	12448	10	263
2012-03-27	12448	13	263
2012-03-27	12480	0	262
2012-03-27	12480	2	262
2012-03-27	12480	8	262
2012-03-27	12480	9	262
2012-03-27	12480	10	262
2012-03-27	12480	13	262
2012-03-28	101	0	233
2012-03-28	101	2	233
2012-03-28	101	6	233
2012-03-28	101	13	233
2012-03-28	102	0	235
2012-03-28	102	2	235
2012-03-28	102	6	235
2012-03-28	102	13	235
2012-03-28	103	0	235
2012-03-28	103	2	235
2012-03-28	103	6	235
2012-03-28	103	13	235
2012-03-28	104	0	235
2012-03-28	104	2	235
2012-03-28	104	6	235
2012-03-28	104	13	235
2012-03-28	133	0	1
2012-03-28	133	2	1
2012-03-28	133	6	1
2012-03-28	133	13	1
2012-03-28	134	0	1
2012-03-28	134	2	1
2012-03-28	134	6	1
2012-03-28	134	13	1
2012-03-28	135	0	1
2012-03-28	135	2	1
2012-03-28	135	6	1
2012-03-28	135	13	1
2012-03-28	136	0	1
2012-03-28	136	2	1
2012-03-28	136	6	1
2012-03-28	136	13	1
2012-03-28	165	0	235
2012-03-28	165	2	235
2012-03-28	165	6	235
2012-03-28	165	13	235
2012-03-28	166	0	235
2012-03-28	166	2	235
2012-03-28	166	6	235
2012-03-28	166	13	235
2012-03-28	167	0	236
2012-03-28	167	2	236
2012-03-28	167	6	236
2012-03-28	167	13	236
2012-03-28	168	0	236
2012-03-28	168	2	236
2012-03-28	168	6	236
2012-03-28	168	13	236
2012-03-28	197	0	235
2012-03-28	197	2	235
2012-03-28	197	6	235
2012-03-28	197	13	235
2012-03-28	198	0	235
2012-03-28	198	2	235
2012-03-28	198	6	235
2012-03-28	198	13	235
2012-03-28	199	0	235
2012-03-28	199	2	235
2012-03-28	199	6	235
2012-03-28	199	13	235
2012-03-28	200	0	234
2012-03-28	200	2	234
2012-03-28	200	6	234
2012-03-28	200	13	234
2012-03-28	229	0	10
2012-03-28	229	2	10
2012-03-28	229	6	10
2012-03-28	229	13	10
2012-03-28	230	0	9
2012-03-28	230	2	9
2012-03-28	230	6	9
2012-03-28	230	13	9
2012-03-28	231	0	9
2012-03-28	231	2	9
2012-03-28	231	6	9
2012-03-28	231	13	9
2012-03-28	232	0	9
2012-03-28	232	2	9
2012-03-28	232	6	9
2012-03-28	232	13	9
2012-03-28	4196	0	236
2012-03-28	4196	2	236
2012-03-28	4196	11	236
2012-03-28	4196	13	236
2012-03-28	4260	0	236
2012-03-28	4260	2	236
2012-03-28	4260	11	236
2012-03-28	4260	13	236
2012-03-28	4292	0	235
2012-03-28	4292	2	235
2012-03-28	4292	11	235
2012-03-28	4292	13	235
2012-03-28	8417	0	9
2012-03-28	8417	2	9
2012-03-28	8417	8	9
2012-03-28	8417	13	9
2012-03-28	8418	0	9
2012-03-28	8418	2	9
2012-03-28	8418	8	9
2012-03-28	8418	13	9
2012-03-28	8419	0	9
2012-03-28	8419	2	9
2012-03-28	8419	8	9
2012-03-28	8419	13	9
2012-03-28	12384	0	236
2012-03-28	12384	2	236
2012-03-28	12384	8	236
2012-03-28	12384	9	236
2012-03-28	12384	10	236
2012-03-28	12384	13	236
2012-03-28	12448	0	235
2012-03-28	12448	2	235
2012-03-28	12448	8	235
2012-03-28	12448	9	235
2012-03-28	12448	10	235
2012-03-28	12448	13	235
2012-03-28	12480	0	235
2012-03-28	12480	2	235
2012-03-28	12480	8	235
2012-03-28	12480	9	235
2012-03-28	12480	10	235
2012-03-28	12480	13	235
2012-03-28	12512	0	9
2012-03-28	12512	2	9
2012-03-28	12512	8	9
2012-03-28	12512	9	9
2012-03-28	12512	10	9
2012-03-28	12512	13	9
2012-03-29	101	0	288
2012-03-29	101	2	288
2012-03-29	101	6	288
2012-03-29	101	13	288
2012-03-29	102	0	286
2012-03-29	102	2	286
2012-03-29	102	6	286
2012-03-29	102	13	286
2012-03-29	103	0	288
2012-03-29	103	2	288
2012-03-29	103	6	288
2012-03-29	103	13	288
2012-03-29	104	0	287
2012-03-29	104	2	287
2012-03-29	104	6	287
2012-03-29	104	13	287
2012-03-29	165	0	288
2012-03-29	165	2	288
2012-03-29	165	6	288
2012-03-29	165	13	288
2012-03-29	166	0	287
2012-03-29	166	2	287
2012-03-29	166	6	287
2012-03-29	166	13	287
2012-03-29	167	0	287
2012-03-29	167	2	287
2012-03-29	167	6	287
2012-03-29	167	13	287
2012-03-29	168	0	287
2012-03-29	168	2	287
2012-03-29	168	6	287
2012-03-29	168	13	287
2012-03-29	197	0	288
2012-03-29	197	2	288
2012-03-29	197	6	288
2012-03-29	197	13	288
2012-03-29	198	0	288
2012-03-29	198	2	288
2012-03-29	198	6	288
2012-03-29	198	13	288
2012-03-29	199	0	287
2012-03-29	199	2	287
2012-03-29	199	6	287
2012-03-29	199	13	287
2012-03-29	200	0	288
2012-03-29	200	2	288
2012-03-29	200	6	288
2012-03-29	200	13	288
2012-03-29	4196	0	286
2012-03-29	4196	2	286
2012-03-29	4196	11	286
2012-03-29	4196	13	286
2012-03-29	4260	0	287
2012-03-29	4260	2	287
2012-03-29	4260	11	287
2012-03-29	4260	13	287
2012-03-29	4292	0	287
2012-03-29	4292	2	287
2012-03-29	4292	11	287
2012-03-29	4292	13	287
2012-03-29	12384	0	288
2012-03-29	12384	2	288
2012-03-29	12384	8	288
2012-03-29	12384	9	288
2012-03-29	12384	10	288
2012-03-29	12384	13	288
2012-03-29	12448	0	288
2012-03-29	12448	2	288
2012-03-29	12448	8	288
2012-03-29	12448	9	288
2012-03-29	12448	10	288
2012-03-29	12448	13	288
2012-03-29	12480	0	288
2012-03-29	12480	2	288
2012-03-29	12480	8	288
2012-03-29	12480	9	288
2012-03-29	12480	10	288
2012-03-29	12480	13	288
2012-03-30	101	0	288
2012-03-30	101	2	288
2012-03-30	101	6	288
2012-03-30	101	13	288
2012-03-30	102	0	288
2012-03-30	102	2	288
2012-03-30	102	6	288
2012-03-30	102	13	288
2012-03-30	103	0	288
2012-03-30	103	2	288
2012-03-30	103	6	288
2012-03-30	103	13	288
2012-03-30	104	0	288
2012-03-30	104	2	288
2012-03-30	104	6	288
2012-03-30	104	13	288
2012-03-30	165	0	288
2012-03-30	165	2	288
2012-03-30	165	6	288
2012-03-30	165	13	288
2012-03-30	166	0	288
2012-03-30	166	2	288
2012-03-30	166	6	288
2012-03-30	166	13	288
2012-03-30	167	0	288
2012-03-30	167	2	288
2012-03-30	167	6	288
2012-03-30	167	13	288
2012-03-30	168	0	288
2012-03-30	168	2	288
2012-03-30	168	6	288
2012-03-30	168	13	288
2012-03-30	197	0	288
2012-03-30	197	2	288
2012-03-30	197	6	288
2012-03-30	197	13	288
2012-03-30	198	0	288
2012-03-30	198	2	288
2012-03-30	198	6	288
2012-03-30	198	13	288
2012-03-30	199	0	279
2012-03-30	199	2	279
2012-03-30	199	6	279
2012-03-30	199	13	279
2012-03-30	200	0	287
2012-03-30	200	2	287
2012-03-30	200	6	287
2012-03-30	200	13	287
2012-03-30	4196	0	288
2012-03-30	4196	2	288
2012-03-30	4196	11	288
2012-03-30	4196	13	288
2012-03-30	4260	0	288
2012-03-30	4260	2	288
2012-03-30	4260	11	288
2012-03-30	4260	13	288
2012-03-30	4292	0	287
2012-03-30	4292	2	287
2012-03-30	4292	11	287
2012-03-30	4292	13	287
2012-03-30	12384	0	287
2012-03-30	12384	2	287
2012-03-30	12384	8	287
2012-03-30	12384	9	287
2012-03-30	12384	10	287
2012-03-30	12384	13	287
2012-03-30	12448	0	288
2012-03-30	12448	2	288
2012-03-30	12448	8	288
2012-03-30	12448	9	288
2012-03-30	12448	10	288
2012-03-30	12448	13	288
2012-03-30	12480	0	287
2012-03-30	12480	2	287
2012-03-30	12480	8	287
2012-03-30	12480	9	287
2012-03-30	12480	10	287
2012-03-30	12480	13	287
2012-03-31	101	0	288
2012-03-31	101	2	288
2012-03-31	101	6	288
2012-03-31	101	13	288
2012-03-31	102	0	287
2012-03-31	102	2	287
2012-03-31	102	6	287
2012-03-31	102	13	287
2012-03-31	103	0	288
2012-03-31	103	2	288
2012-03-31	103	6	288
2012-03-31	103	13	288
2012-03-31	104	0	288
2012-03-31	104	2	288
2012-03-31	104	6	288
2012-03-31	104	13	288
2012-03-31	165	0	288
2012-03-31	165	2	288
2012-03-31	165	6	288
2012-03-31	165	13	288
2012-03-31	166	0	288
2012-03-31	166	2	288
2012-03-31	166	6	288
2012-03-31	166	13	288
2012-03-31	167	0	288
2012-03-31	167	2	288
2012-03-31	167	6	288
2012-03-31	167	13	288
2012-03-31	168	0	288
2012-03-31	168	2	288
2012-03-31	168	6	288
2012-03-31	168	13	288
2012-03-31	197	0	288
2012-03-31	197	2	288
2012-03-31	197	6	288
2012-03-31	197	13	288
2012-03-31	198	0	287
2012-03-31	198	2	287
2012-03-31	198	6	287
2012-03-31	198	13	287
2012-03-31	199	0	288
2012-03-31	199	2	288
2012-03-31	199	6	288
2012-03-31	199	13	288
2012-03-31	200	0	288
2012-03-31	200	2	288
2012-03-31	200	6	288
2012-03-31	200	13	288
2012-03-31	4196	0	287
2012-03-31	4196	2	287
2012-03-31	4196	11	287
2012-03-31	4196	13	287
2012-03-31	4260	0	288
2012-03-31	4260	2	288
2012-03-31	4260	11	288
2012-03-31	4260	13	288
2012-03-31	4292	0	288
2012-03-31	4292	2	288
2012-03-31	4292	11	288
2012-03-31	4292	13	288
2012-03-31	12384	0	288
2012-03-31	12384	2	288
2012-03-31	12384	8	288
2012-03-31	12384	9	288
2012-03-31	12384	10	288
2012-03-31	12384	13	288
2012-03-31	12448	0	288
2012-03-31	12448	2	288
2012-03-31	12448	8	288
2012-03-31	12448	9	288
2012-03-31	12448	10	288
2012-03-31	12448	13	288
2012-03-31	12480	0	288
2012-03-31	12480	2	288
2012-03-31	12480	8	288
2012-03-31	12480	9	288
2012-03-31	12480	10	288
2012-03-31	12480	13	288
2012-04-01	101	0	288
2012-04-01	101	2	288
2012-04-01	101	6	288
2012-04-01	101	13	288
2012-04-01	102	0	287
2012-04-01	102	2	287
2012-04-01	102	6	287
2012-04-01	102	13	287
2012-04-01	103	0	288
2012-04-01	103	2	288
2012-04-01	103	6	288
2012-04-01	103	13	288
2012-04-01	104	0	288
2012-04-01	104	2	288
2012-04-01	104	6	288
2012-04-01	104	13	288
2012-04-01	165	0	288
2012-04-01	165	2	288
2012-04-01	165	6	288
2012-04-01	165	13	288
2012-04-01	166	0	287
2012-04-01	166	2	287
2012-04-01	166	6	287
2012-04-01	166	13	287
2012-04-01	167	0	288
2012-04-01	167	2	288
2012-04-01	167	6	288
2012-04-01	167	13	288
2012-04-01	168	0	288
2012-04-01	168	2	288
2012-04-01	168	6	288
2012-04-01	168	13	288
2012-04-01	197	0	288
2012-04-01	197	2	288
2012-04-01	197	6	288
2012-04-01	197	13	288
2012-04-01	198	0	288
2012-04-01	198	2	288
2012-04-01	198	6	288
2012-04-01	198	13	288
2012-04-01	199	0	280
2012-04-01	199	2	280
2012-04-01	199	6	280
2012-04-01	199	13	280
2012-04-01	200	0	288
2012-04-01	200	2	288
2012-04-01	200	6	288
2012-04-01	200	13	288
2012-04-01	4196	0	288
2012-04-01	4196	2	288
2012-04-01	4196	11	288
2012-04-01	4196	13	288
2012-04-01	4260	0	288
2012-04-01	4260	2	288
2012-04-01	4260	11	288
2012-04-01	4260	13	288
2012-04-01	4292	0	287
2012-04-01	4292	2	287
2012-04-01	4292	11	287
2012-04-01	4292	13	287
2012-04-01	12384	0	288
2012-04-01	12384	2	288
2012-04-01	12384	8	288
2012-04-01	12384	9	288
2012-04-01	12384	10	288
2012-04-01	12384	13	288
2012-04-01	12448	0	287
2012-04-01	12448	2	287
2012-04-01	12448	8	287
2012-04-01	12448	9	287
2012-04-01	12448	10	287
2012-04-01	12448	13	287
2012-04-01	12480	0	288
2012-04-01	12480	2	288
2012-04-01	12480	8	288
2012-04-01	12480	9	288
2012-04-01	12480	10	288
2012-04-01	12480	13	288
2012-04-02	101	0	287
2012-04-02	101	2	287
2012-04-02	101	6	287
2012-04-02	101	13	287
2012-04-02	102	0	288
2012-04-02	102	2	288
2012-04-02	102	6	288
2012-04-02	102	13	288
2012-04-02	103	0	288
2012-04-02	103	2	288
2012-04-02	103	6	288
2012-04-02	103	13	288
2012-04-02	104	0	288
2012-04-02	104	2	288
2012-04-02	104	6	288
2012-04-02	104	13	288
2012-04-02	165	0	288
2012-04-02	165	2	288
2012-04-02	165	6	288
2012-04-02	165	13	288
2012-04-02	166	0	288
2012-04-02	166	2	288
2012-04-02	166	6	288
2012-04-02	166	13	288
2012-04-02	167	0	288
2012-04-02	167	2	288
2012-04-02	167	6	288
2012-04-02	167	13	288
2012-04-02	168	0	288
2012-04-02	168	2	288
2012-04-02	168	6	288
2012-04-02	168	13	288
2012-04-02	197	0	287
2012-04-02	197	2	287
2012-04-02	197	6	287
2012-04-02	197	13	287
2012-04-02	198	0	288
2012-04-02	198	2	288
2012-04-02	198	6	288
2012-04-02	198	13	288
2012-04-02	199	0	285
2012-04-02	199	2	285
2012-04-02	199	6	285
2012-04-02	199	13	285
2012-04-02	200	0	288
2012-04-02	200	2	288
2012-04-02	200	6	288
2012-04-02	200	13	288
2012-04-02	4196	0	288
2012-04-02	4196	2	288
2012-04-02	4196	11	288
2012-04-02	4196	13	288
2012-04-02	4260	0	288
2012-04-02	4260	2	288
2012-04-02	4260	11	288
2012-04-02	4260	13	288
2012-04-02	4292	0	287
2012-04-02	4292	2	287
2012-04-02	4292	11	287
2012-04-02	4292	13	287
2012-04-02	12384	0	287
2012-04-02	12384	2	287
2012-04-02	12384	8	287
2012-04-02	12384	9	287
2012-04-02	12384	10	287
2012-04-02	12384	13	287
2012-04-02	12448	0	288
2012-04-02	12448	2	288
2012-04-02	12448	8	288
2012-04-02	12448	9	288
2012-04-02	12448	10	288
2012-04-02	12448	13	288
2012-04-02	12480	0	288
2012-04-02	12480	2	288
2012-04-02	12480	8	288
2012-04-02	12480	9	288
2012-04-02	12480	10	288
2012-04-02	12480	13	288
2012-04-03	101	0	288
2012-04-03	101	2	288
2012-04-03	101	6	288
2012-04-03	101	13	288
2012-04-03	102	0	288
2012-04-03	102	2	288
2012-04-03	102	6	288
2012-04-03	102	13	288
2012-04-03	103	0	288
2012-04-03	103	2	288
2012-04-03	103	6	288
2012-04-03	103	13	288
2012-04-03	104	0	287
2012-04-03	104	2	287
2012-04-03	104	6	287
2012-04-03	104	13	287
2012-04-03	165	0	288
2012-04-03	165	2	288
2012-04-03	165	6	288
2012-04-03	165	13	288
2012-04-03	166	0	288
2012-04-03	166	2	288
2012-04-03	166	6	288
2012-04-03	166	13	288
2012-04-03	167	0	288
2012-04-03	167	2	288
2012-04-03	167	6	288
2012-04-03	167	13	288
2012-04-03	168	0	288
2012-04-03	168	2	288
2012-04-03	168	6	288
2012-04-03	168	13	288
2012-04-03	197	0	288
2012-04-03	197	2	288
2012-04-03	197	6	288
2012-04-03	197	13	288
2012-04-03	198	0	288
2012-04-03	198	2	288
2012-04-03	198	6	288
2012-04-03	198	13	288
2012-04-03	199	0	211
2012-04-03	199	2	211
2012-04-03	199	6	211
2012-04-03	199	13	211
2012-04-03	200	0	288
2012-04-03	200	2	288
2012-04-03	200	6	288
2012-04-03	200	13	288
2012-04-03	4196	0	288
2012-04-03	4196	2	288
2012-04-03	4196	11	288
2012-04-03	4196	13	288
2012-04-03	4260	0	288
2012-04-03	4260	2	288
2012-04-03	4260	11	288
2012-04-03	4260	13	288
2012-04-03	4292	0	288
2012-04-03	4292	2	288
2012-04-03	4292	11	288
2012-04-03	4292	13	288
2012-04-03	12384	0	288
2012-04-03	12384	2	288
2012-04-03	12384	8	288
2012-04-03	12384	9	288
2012-04-03	12384	10	288
2012-04-03	12384	13	288
2012-04-03	12448	0	288
2012-04-03	12448	2	288
2012-04-03	12448	8	288
2012-04-03	12448	9	288
2012-04-03	12448	10	288
2012-04-03	12448	13	288
2012-04-03	12480	0	288
2012-04-03	12480	2	288
2012-04-03	12480	8	288
2012-04-03	12480	9	288
2012-04-03	12480	10	288
2012-04-03	12480	13	288
2012-04-04	101	0	288
2012-04-04	101	2	288
2012-04-04	101	6	288
2012-04-04	101	13	288
2012-04-04	102	0	288
2012-04-04	102	2	288
2012-04-04	102	6	288
2012-04-04	102	13	288
2012-04-04	103	0	288
2012-04-04	103	2	288
2012-04-04	103	6	288
2012-04-04	103	13	288
2012-04-04	104	0	287
2012-04-04	104	2	287
2012-04-04	104	6	287
2012-04-04	104	13	287
2012-04-04	165	0	288
2012-04-04	165	2	288
2012-04-04	165	6	288
2012-04-04	165	13	288
2012-04-04	166	0	288
2012-04-04	166	2	288
2012-04-04	166	6	288
2012-04-04	166	13	288
2012-04-04	167	0	288
2012-04-04	167	2	288
2012-04-04	167	6	288
2012-04-04	167	13	288
2012-04-04	168	0	288
2012-04-04	168	2	288
2012-04-04	168	6	288
2012-04-04	168	13	288
2012-04-04	197	0	259
2012-04-04	197	2	259
2012-04-04	197	6	259
2012-04-04	197	13	259
2012-04-04	198	0	175
2012-04-04	198	2	175
2012-04-04	198	6	175
2012-04-04	198	13	175
2012-04-04	199	0	135
2012-04-04	199	2	135
2012-04-04	199	6	135
2012-04-04	199	13	135
2012-04-04	200	0	259
2012-04-04	200	2	259
2012-04-04	200	6	259
2012-04-04	200	13	259
2012-04-04	4196	0	288
2012-04-04	4196	2	288
2012-04-04	4196	11	288
2012-04-04	4196	13	288
2012-04-04	4260	0	288
2012-04-04	4260	2	288
2012-04-04	4260	11	288
2012-04-04	4260	13	288
2012-04-04	4292	0	282
2012-04-04	4292	2	282
2012-04-04	4292	11	282
2012-04-04	4292	13	282
2012-04-04	12384	0	288
2012-04-04	12384	2	288
2012-04-04	12384	8	288
2012-04-04	12384	9	288
2012-04-04	12384	10	288
2012-04-04	12384	13	288
2012-04-04	12416	0	1
2012-04-04	12416	2	1
2012-04-04	12416	8	1
2012-04-04	12416	9	1
2012-04-04	12416	10	1
2012-04-04	12416	13	1
2012-04-04	12448	0	288
2012-04-04	12448	2	288
2012-04-04	12448	8	288
2012-04-04	12448	9	288
2012-04-04	12448	10	288
2012-04-04	12448	13	288
2012-04-04	12480	0	286
2012-04-04	12480	2	286
2012-04-04	12480	8	286
2012-04-04	12480	9	286
2012-04-04	12480	10	286
2012-04-04	12480	13	286
2012-04-05	101	0	288
2012-04-05	101	2	288
2012-04-05	101	6	288
2012-04-05	101	13	288
2012-04-05	102	0	288
2012-04-05	102	2	288
2012-04-05	102	6	288
2012-04-05	102	13	288
2012-04-05	103	0	288
2012-04-05	103	2	288
2012-04-05	103	6	288
2012-04-05	103	13	288
2012-04-05	104	0	287
2012-04-05	104	2	287
2012-04-05	104	6	287
2012-04-05	104	13	287
2012-04-05	165	0	288
2012-04-05	165	2	288
2012-04-05	165	6	288
2012-04-05	165	13	288
2012-04-05	166	0	288
2012-04-05	166	2	288
2012-04-05	166	6	288
2012-04-05	166	13	288
2012-04-05	167	0	288
2012-04-05	167	2	288
2012-04-05	167	6	288
2012-04-05	167	13	288
2012-04-05	168	0	288
2012-04-05	168	2	288
2012-04-05	168	6	288
2012-04-05	168	13	288
2012-04-05	197	0	288
2012-04-05	197	2	288
2012-04-05	197	6	288
2012-04-05	197	13	288
2012-04-05	198	0	253
2012-04-05	198	2	253
2012-04-05	198	6	253
2012-04-05	198	13	253
2012-04-05	199	0	246
2012-04-05	199	2	246
2012-04-05	199	6	246
2012-04-05	199	13	246
2012-04-05	200	0	288
2012-04-05	200	2	288
2012-04-05	200	6	288
2012-04-05	200	13	288
2012-04-05	4196	0	288
2012-04-05	4196	2	288
2012-04-05	4196	11	267
2012-04-05	4196	13	288
2012-04-05	4260	0	288
2012-04-05	4260	2	288
2012-04-05	4260	11	288
2012-04-05	4260	13	288
2012-04-05	4292	0	288
2012-04-05	4292	2	288
2012-04-05	4292	11	288
2012-04-05	4292	13	288
2012-04-05	12384	0	288
2012-04-05	12384	2	288
2012-04-05	12384	8	288
2012-04-05	12384	9	288
2012-04-05	12384	10	288
2012-04-05	12384	13	288
2012-04-05	12448	0	288
2012-04-05	12448	2	288
2012-04-05	12448	8	288
2012-04-05	12448	9	288
2012-04-05	12448	10	288
2012-04-05	12448	13	288
2012-04-05	12480	0	288
2012-04-05	12480	2	288
2012-04-05	12480	8	288
2012-04-05	12480	9	288
2012-04-05	12480	10	288
2012-04-05	12480	13	288
2012-04-06	101	0	288
2012-04-06	101	2	288
2012-04-06	101	6	288
2012-04-06	101	13	288
2012-04-06	102	0	288
2012-04-06	102	2	288
2012-04-06	102	6	288
2012-04-06	102	13	288
2012-04-06	103	0	288
2012-04-06	103	2	288
2012-04-06	103	6	288
2012-04-06	103	13	288
2012-04-06	104	0	288
2012-04-06	104	2	288
2012-04-06	104	6	288
2012-04-06	104	13	288
2012-04-06	165	0	288
2012-04-06	165	2	288
2012-04-06	165	6	288
2012-04-06	165	13	288
2012-04-06	166	0	287
2012-04-06	166	2	287
2012-04-06	166	6	287
2012-04-06	166	13	287
2012-04-06	167	0	288
2012-04-06	167	2	288
2012-04-06	167	6	288
2012-04-06	167	13	288
2012-04-06	168	0	288
2012-04-06	168	2	288
2012-04-06	168	6	288
2012-04-06	168	13	288
2012-04-06	197	0	287
2012-04-06	197	2	287
2012-04-06	197	6	287
2012-04-06	197	13	287
2012-04-06	198	0	288
2012-04-06	198	2	288
2012-04-06	198	6	288
2012-04-06	198	13	288
2012-04-06	199	0	288
2012-04-06	199	2	288
2012-04-06	199	6	288
2012-04-06	199	13	288
2012-04-06	200	0	288
2012-04-06	200	2	288
2012-04-06	200	6	288
2012-04-06	200	13	288
2012-04-06	4196	0	288
2012-04-06	4196	2	288
2012-04-06	4196	11	251
2012-04-06	4196	13	288
2012-04-06	4260	0	288
2012-04-06	4260	2	288
2012-04-06	4260	11	288
2012-04-06	4260	13	288
2012-04-06	4292	0	288
2012-04-06	4292	2	288
2012-04-06	4292	11	288
2012-04-06	4292	13	288
2012-04-06	12384	0	288
2012-04-06	12384	2	288
2012-04-06	12384	8	288
2012-04-06	12384	9	288
2012-04-06	12384	10	288
2012-04-06	12384	13	288
2012-04-06	12448	0	288
2012-04-06	12448	2	288
2012-04-06	12448	8	288
2012-04-06	12448	9	288
2012-04-06	12448	10	288
2012-04-06	12448	13	288
2012-04-06	12480	0	288
2012-04-06	12480	2	288
