DATE(time)	nodeId	count(*)
2011-12-30	8417	288
2011-12-30	8419	288
2011-12-30	12448	285
2011-12-30	12480	288
2011-12-31	69	288
2011-12-31	70	288
2011-12-31	71	288
2011-12-31	134	288
2011-12-31	165	288
2011-12-31	166	288
2011-12-31	167	288
2011-12-31	168	288
2011-12-31	197	288
2011-12-31	198	287
2011-12-31	199	288
2011-12-31	200	288
2011-12-31	229	288
2011-12-31	230	288
2011-12-31	231	288
2011-12-31	232	288
2011-12-31	4292	288
2011-12-31	8257	288
2011-12-31	8258	288
2011-12-31	8259	288
2011-12-31	8386	287
2011-12-31	8387	288
2011-12-31	8417	288
2011-12-31	8419	288
2011-12-31	12448	288
2011-12-31	12480	288
2012-01-01	69	288
2012-01-01	70	288
2012-01-01	71	288
2012-01-01	133	7
2012-01-01	134	288
2012-01-01	135	8
2012-01-01	136	8
2012-01-01	165	288
2012-01-01	166	288
2012-01-01	167	288
2012-01-01	168	288
2012-01-01	197	288
2012-01-01	198	288
2012-01-01	199	288
2012-01-01	200	287
2012-01-01	229	287
2012-01-01	230	288
2012-01-01	231	288
2012-01-01	232	288
2012-01-01	4228	8
2012-01-01	4292	287
2012-01-01	8257	288
2012-01-01	8258	288
2012-01-01	8259	288
2012-01-01	8321	8
2012-01-01	8322	8
2012-01-01	8323	8
2012-01-01	8386	288
2012-01-01	8387	288
2012-01-01	8417	288
2012-01-01	8419	288
2012-01-01	12448	288
2012-01-01	12480	288
2012-01-02	69	288
2012-01-02	70	288
2012-01-02	71	288
2012-01-02	134	288
2012-01-02	165	288
2012-01-02	166	288
2012-01-02	167	288
2012-01-02	168	288
2012-01-02	197	288
2012-01-02	198	288
2012-01-02	199	288
2012-01-02	200	288
2012-01-02	229	288
2012-01-02	230	288
2012-01-02	231	288
2012-01-02	232	288
2012-01-02	4292	288
2012-01-02	8257	288
2012-01-02	8258	288
2012-01-02	8259	289
2012-01-02	8386	288
2012-01-02	8387	288
2012-01-02	8417	288
2012-01-02	8419	288
2012-01-02	12448	287
2012-01-02	12480	288
2012-01-03	69	287
2012-01-03	70	288
2012-01-03	71	288
2012-01-03	134	289
2012-01-03	165	288
2012-01-03	166	288
2012-01-03	167	288
2012-01-03	168	288
2012-01-03	197	288
2012-01-03	198	288
2012-01-03	199	288
2012-01-03	200	288
2012-01-03	229	287
2012-01-03	230	288
2012-01-03	231	288
2012-01-03	232	288
2012-01-03	4292	288
2012-01-03	8257	288
2012-01-03	8258	288
2012-01-03	8259	288
2012-01-03	8386	288
2012-01-03	8387	288
2012-01-03	8417	288
2012-01-03	8419	288
2012-01-03	12448	288
2012-01-03	12480	288
2012-01-04	69	285
2012-01-04	70	288
2012-01-04	71	288
2012-01-04	134	288
2012-01-04	165	288
2012-01-04	166	288
2012-01-04	167	288
2012-01-04	168	288
2012-01-04	197	281
2012-01-04	198	281
2012-01-04	199	281
2012-01-04	200	280
2012-01-04	229	287
2012-01-04	230	287
2012-01-04	231	288
2012-01-04	232	288
2012-01-04	4292	174
2012-01-04	8257	288
2012-01-04	8258	288
2012-01-04	8259	288
2012-01-04	8386	172
2012-01-04	8387	172
2012-01-04	8417	287
2012-01-04	8419	286
2012-01-04	12448	288
2012-01-04	12480	173
2012-01-05	69	288
2012-01-05	70	288
2012-01-05	71	288
2012-01-05	134	288
2012-01-05	165	288
2012-01-05	166	288
2012-01-05	167	287
2012-01-05	168	288
2012-01-05	197	288
2012-01-05	198	288
2012-01-05	199	288
2012-01-05	200	288
2012-01-05	229	287
2012-01-05	230	288
2012-01-05	231	288
2012-01-05	232	288
2012-01-05	8257	288
2012-01-05	8258	288
2012-01-05	8259	287
2012-01-05	8417	288
2012-01-05	8419	287
2012-01-05	12448	288
2012-01-06	69	283
2012-01-06	70	288
2012-01-06	71	288
2012-01-06	134	288
2012-01-06	165	288
2012-01-06	166	287
2012-01-06	167	288
2012-01-06	168	288
2012-01-06	197	246
2012-01-06	198	248
2012-01-06	199	247
2012-01-06	200	247
2012-01-06	229	287
2012-01-06	230	286
2012-01-06	231	288
2012-01-06	232	288
2012-01-06	8257	288
2012-01-06	8258	288
2012-01-06	8259	288
2012-01-06	8417	288
2012-01-06	8419	286
2012-01-06	12448	287
2012-01-07	69	287
2012-01-07	70	288
2012-01-07	71	288
2012-01-07	134	288
2012-01-07	165	288
2012-01-07	166	287
2012-01-07	167	288
2012-01-07	168	288
2012-01-07	197	288
2012-01-07	198	288
2012-01-07	199	288
2012-01-07	200	286
2012-01-07	229	288
2012-01-07	230	287
2012-01-07	231	288
2012-01-07	232	288
2012-01-07	8257	288
2012-01-07	8258	288
2012-01-07	8259	288
2012-01-07	8417	288
2012-01-07	8419	288
2012-01-07	12448	287
2012-01-08	69	288
2012-01-08	70	288
2012-01-08	71	287
2012-01-08	134	288
2012-01-08	165	288
2012-01-08	166	288
2012-01-08	167	288
2012-01-08	168	288
2012-01-08	197	288
2012-01-08	198	288
2012-01-08	199	288
2012-01-08	200	288
2012-01-08	229	287
2012-01-08	230	288
2012-01-08	231	288
2012-01-08	232	288
2012-01-08	4228	7
2012-01-08	8257	288
2012-01-08	8258	288
2012-01-08	8259	288
2012-01-08	8321	8
2012-01-08	8322	7
2012-01-08	8323	8
2012-01-08	8417	288
2012-01-08	8419	288
2012-01-08	12448	287
2012-01-09	69	286
2012-01-09	70	287
2012-01-09	71	287
2012-01-09	134	288
2012-01-09	165	288
2012-01-09	166	286
2012-01-09	167	288
2012-01-09	168	288
2012-01-09	197	288
2012-01-09	198	288
2012-01-09	199	288
2012-01-09	200	288
2012-01-09	229	288
2012-01-09	230	288
2012-01-09	231	288
2012-01-09	232	288
2012-01-09	4228	7
2012-01-09	8257	288
2012-01-09	8258	287
2012-01-09	8259	288
2012-01-09	8321	7
2012-01-09	8322	6
2012-01-09	8323	7
2012-01-09	8417	288
2012-01-09	8419	287
2012-01-09	12448	288
2012-01-10	69	287
2012-01-10	70	287
2012-01-10	71	288
2012-01-10	134	288
2012-01-10	165	288
2012-01-10	166	285
2012-01-10	167	287
2012-01-10	168	288
2012-01-10	197	288
2012-01-10	198	288
2012-01-10	199	288
2012-01-10	200	288
2012-01-10	229	287
2012-01-10	230	288
2012-01-10	231	288
2012-01-10	232	288
2012-01-10	8257	288
2012-01-10	8258	288
2012-01-10	8259	288
2012-01-10	8417	287
2012-01-10	8419	286
2012-01-10	12448	286
2012-01-11	69	288
2012-01-11	70	288
2012-01-11	71	287
2012-01-11	134	288
2012-01-11	136	113
2012-01-11	165	288
2012-01-11	166	288
2012-01-11	167	288
2012-01-11	168	288
2012-01-11	197	288
2012-01-11	198	288
2012-01-11	199	288
2012-01-11	200	287
2012-01-11	229	288
2012-01-11	230	286
2012-01-11	231	288
2012-01-11	232	288
2012-01-11	8257	288
2012-01-11	8258	286
2012-01-11	8259	288
2012-01-11	8417	288
2012-01-11	8419	288
2012-01-11	12448	288
2012-01-12	69	286
2012-01-12	70	285
2012-01-12	71	288
2012-01-12	134	288
2012-01-12	136	64
2012-01-12	165	288
2012-01-12	166	288
2012-01-12	167	288
2012-01-12	168	288
2012-01-12	197	288
2012-01-12	198	288
2012-01-12	199	288
2012-01-12	200	288
2012-01-12	229	287
2012-01-12	230	288
2012-01-12	231	288
2012-01-12	232	288
2012-01-12	8257	288
2012-01-12	8258	288
2012-01-12	8259	287
2012-01-12	8417	288
2012-01-12	8419	288
2012-01-12	12448	288
2012-01-13	69	126
2012-01-13	70	125
2012-01-13	71	127
2012-01-13	134	126
2012-01-13	165	130
2012-01-13	166	130
2012-01-13	167	132
2012-01-13	168	131
2012-01-13	197	134
2012-01-13	198	135
2012-01-13	199	134
2012-01-13	200	130
2012-01-13	229	131
2012-01-13	230	134
2012-01-13	231	136
2012-01-13	232	132
2012-01-13	4228	7
2012-01-13	4260	3
2012-01-13	4324	4
2012-01-13	8257	122
2012-01-13	8258	123
2012-01-13	8259	122
2012-01-13	8354	2
2012-01-13	8355	2
2012-01-13	8417	126
2012-01-13	8418	4
2012-01-13	8419	125
2012-01-13	12416	9
2012-01-13	12448	125
2012-01-13	12480	1
2012-01-13	12512	7
2012-01-15	12416	1
2012-01-16	229	163
2012-01-16	230	164
2012-01-16	231	163
2012-01-16	232	164
2012-01-16	4324	163
2012-01-16	8418	163
2012-01-16	12512	163
2012-01-17	229	145
2012-01-17	230	145
2012-01-17	231	145
2012-01-17	232	145
2012-01-17	4324	145
2012-01-17	8418	145
2012-01-17	12512	145
2012-01-22	4228	3
2012-01-22	12416	2
2012-01-23	4228	1
2012-01-25	12416	1
2012-01-27	8355	1
2012-01-28	4228	21
2012-01-28	12416	108
2012-01-29	4228	288
2012-01-29	12416	288
2012-01-30	4228	284
2012-01-30	12416	284
2012-01-31	4228	288
2012-01-31	12416	288
2012-02-01	4228	288
2012-02-01	12416	288
2012-02-02	4228	182
2012-02-02	12416	182
2012-02-08	165	5
2012-02-08	166	5
2012-02-08	167	5
2012-02-08	168	5
2012-02-08	197	5
2012-02-08	198	5
2012-02-08	199	5
2012-02-08	200	5
2012-02-08	229	5
2012-02-08	230	5
2012-02-08	231	5
2012-02-08	232	5
2012-02-08	8417	2
2012-02-09	165	14
2012-02-09	166	13
2012-02-09	167	14
2012-02-09	168	13
2012-02-09	197	160
2012-02-09	198	162
2012-02-09	199	161
2012-02-09	200	161
2012-02-09	229	13
2012-02-09	230	14
2012-02-09	231	14
2012-02-09	232	15
2012-02-09	4260	2
2012-02-09	4292	149
2012-02-09	4324	2
2012-02-09	8386	150
2012-02-09	8387	2
2012-02-09	8417	9
2012-02-09	8418	2
2012-02-09	12448	2
2012-02-09	12512	5
2012-02-10	197	288
2012-02-10	198	288
2012-02-10	199	288
2012-02-10	200	288
2012-02-10	4292	288
2012-02-10	8386	288
2012-02-11	197	288
2012-02-11	198	288
2012-02-11	199	288
2012-02-11	200	288
2012-02-11	4292	288
2012-02-11	8386	288
2012-02-12	197	288
2012-02-12	198	288
2012-02-12	199	288
2012-02-12	200	288
2012-02-12	4292	288
2012-02-12	8386	288
2012-02-13	197	288
2012-02-13	198	288
2012-02-13	199	288
2012-02-13	200	288
2012-02-13	4292	288
2012-02-13	8386	288
2012-02-14	197	288
2012-02-14	198	288
2012-02-14	199	288
2012-02-14	200	287
2012-02-14	4292	287
2012-02-14	8386	288
2012-02-15	197	288
2012-02-15	198	288
2012-02-15	199	286
2012-02-15	200	288
2012-02-15	4292	288
2012-02-15	8386	288
2012-02-16	197	287
2012-02-16	198	288
2012-02-16	199	287
2012-02-16	200	288
2012-02-16	4292	287
2012-02-16	8386	287
2012-02-17	197	288
2012-02-17	198	288
2012-02-17	199	288
2012-02-17	200	288
2012-02-17	4292	288
2012-02-17	8386	288
2012-02-18	197	288
2012-02-18	198	288
2012-02-18	199	288
2012-02-18	200	288
2012-02-18	4292	288
2012-02-18	8386	288
2012-02-19	197	288
2012-02-19	198	288
2012-02-19	199	288
2012-02-19	200	288
2012-02-19	4292	288
2012-02-19	8386	288
2012-02-20	197	288
2012-02-20	198	288
2012-02-20	199	288
2012-02-20	200	288
2012-02-20	4292	288
2012-02-20	8386	288
2012-02-21	197	288
2012-02-21	198	288
2012-02-21	199	287
2012-02-21	200	288
2012-02-21	4292	288
2012-02-21	8386	288
2012-02-22	197	288
2012-02-22	198	288
2012-02-22	199	288
2012-02-22	200	288
2012-02-22	4292	288
2012-02-22	8386	288
2012-02-23	197	190
2012-02-23	198	190
2012-02-23	199	191
2012-02-23	200	190
2012-02-23	229	6
2012-02-23	230	6
2012-02-23	231	6
2012-02-23	232	6
2012-02-23	4292	190
2012-02-23	8386	190
2012-03-02	69	1
2012-03-02	70	1
2012-03-02	71	1
2012-03-02	101	2
2012-03-02	102	2
2012-03-02	103	2
2012-03-02	104	2
2012-03-02	165	26
2012-03-02	166	20
2012-03-02	167	19
2012-03-02	168	26
2012-03-02	197	22
2012-03-02	198	23
2012-03-02	199	23
2012-03-02	200	31
2012-03-02	229	17
2012-03-02	230	1
2012-03-02	231	1
2012-03-02	232	2
2012-03-02	4164	3
2012-03-02	4196	3
2012-03-02	4228	2
2012-03-02	4260	2
2012-03-02	4292	8
2012-03-02	4324	4
2012-03-02	8257	3
2012-03-02	8258	3
2012-03-02	8259	3
2012-03-02	8289	3
2012-03-02	8290	3
2012-03-02	8291	3
2012-03-02	8321	2
2012-03-02	8322	2
2012-03-02	8323	2
2012-03-02	8353	1
2012-03-02	8354	2
2012-03-02	8355	2
2012-03-02	8385	8
2012-03-02	8386	8
2012-03-02	8387	8
2012-03-02	8417	4
2012-03-02	8418	4
2012-03-02	8419	3
2012-03-02	12384	3
2012-03-02	12416	2
2012-03-02	12448	1
2012-03-02	12480	8
2012-03-02	12512	4
2012-03-08	165	4
2012-03-08	166	4
2012-03-08	167	4
2012-03-08	168	3
2012-03-08	197	4
2012-03-08	198	4
2012-03-08	199	3
2012-03-08	200	4
2012-03-08	229	5
2012-03-08	230	4
2012-03-08	231	4
2012-03-08	232	4
2012-03-08	8417	2
2012-03-08	8418	2
2012-03-08	8419	3
2012-03-08	12512	4
2012-03-10	229	62
2012-03-10	230	61
2012-03-10	231	62
2012-03-10	232	62
2012-03-10	4324	61
2012-03-10	8417	61
2012-03-10	8418	62
2012-03-10	8419	62
2012-03-10	12512	62
2012-03-11	229	131
2012-03-11	230	130
2012-03-11	231	131
2012-03-11	232	131
2012-03-11	4324	131
2012-03-11	8417	131
2012-03-11	8418	131
2012-03-11	8419	131
2012-03-11	12512	131
2012-03-21	101	183
2012-03-21	102	183
2012-03-21	103	184
2012-03-21	104	183
2012-03-21	133	1
2012-03-21	134	2
2012-03-21	135	2
2012-03-21	136	2
2012-03-21	165	184
2012-03-21	166	183
2012-03-21	167	184
2012-03-21	168	184
2012-03-21	197	184
2012-03-21	198	184
2012-03-21	199	183
2012-03-21	200	184
2012-03-21	4196	183
2012-03-21	4260	183
2012-03-21	4292	180
2012-03-21	12384	182
2012-03-21	12416	2
2012-03-21	12448	184
2012-03-21	12480	184
2012-03-22	101	287
2012-03-22	102	285
2012-03-22	103	286
2012-03-22	104	286
2012-03-22	165	287
2012-03-22	166	285
2012-03-22	167	287
2012-03-22	168	287
2012-03-22	197	286
2012-03-22	198	286
2012-03-22	199	285
2012-03-22	200	286
2012-03-22	4196	286
2012-03-22	4260	286
2012-03-22	4292	285
2012-03-22	12384	285
2012-03-22	12448	283
2012-03-22	12480	286
2012-03-23	101	246
2012-03-23	102	245
2012-03-23	103	244
2012-03-23	104	244
2012-03-23	165	248
2012-03-23	166	245
2012-03-23	167	247
2012-03-23	168	244
2012-03-23	197	247
2012-03-23	198	251
2012-03-23	199	248
2012-03-23	200	246
2012-03-23	4196	246
2012-03-23	4260	246
2012-03-23	4292	247
2012-03-23	12384	247
2012-03-23	12448	243
2012-03-23	12480	248
2012-03-24	101	106
2012-03-24	102	117
2012-03-24	103	107
2012-03-24	104	114
2012-03-24	165	110
2012-03-24	166	118
2012-03-24	167	108
2012-03-24	168	119
2012-03-24	197	106
2012-03-24	198	107
2012-03-24	199	109
2012-03-24	200	113
2012-03-24	4196	112
2012-03-24	4260	119
2012-03-24	4292	107
2012-03-24	12384	106
2012-03-24	12448	117
2012-03-24	12480	115
2012-03-25	101	278
2012-03-25	102	281
2012-03-25	103	279
2012-03-25	104	279
2012-03-25	165	279
2012-03-25	166	278
2012-03-25	167	280
2012-03-25	168	279
2012-03-25	197	277
2012-03-25	198	278
2012-03-25	199	278
2012-03-25	200	278
2012-03-25	4196	279
2012-03-25	4260	279
2012-03-25	4292	279
2012-03-25	12384	278
2012-03-25	12448	280
2012-03-25	12480	278
2012-03-26	101	288
2012-03-26	102	288
2012-03-26	103	288
2012-03-26	104	286
2012-03-26	165	288
2012-03-26	166	288
2012-03-26	167	288
2012-03-26	168	288
2012-03-26	197	288
2012-03-26	198	288
2012-03-26	199	288
2012-03-26	200	288
2012-03-26	4196	288
2012-03-26	4260	288
2012-03-26	4292	288
2012-03-26	12384	287
2012-03-26	12448	288
2012-03-26	12480	288
2012-03-27	101	262
2012-03-27	102	263
2012-03-27	103	265
2012-03-27	104	264
2012-03-27	165	263
2012-03-27	166	263
2012-03-27	167	262
2012-03-27	168	263
2012-03-27	197	262
2012-03-27	198	263
2012-03-27	199	263
2012-03-27	200	263
2012-03-27	4196	262
2012-03-27	4260	262
2012-03-27	4292	263
2012-03-27	12384	261
2012-03-27	12448	263
2012-03-27	12480	262
2012-03-28	101	233
2012-03-28	102	235
2012-03-28	103	235
2012-03-28	104	235
2012-03-28	133	1
2012-03-28	134	1
2012-03-28	135	1
2012-03-28	136	1
2012-03-28	165	235
2012-03-28	166	235
2012-03-28	167	236
2012-03-28	168	236
2012-03-28	197	235
2012-03-28	198	235
2012-03-28	199	235
2012-03-28	200	234
2012-03-28	229	10
2012-03-28	230	9
2012-03-28	231	9
2012-03-28	232	9
2012-03-28	4196	236
2012-03-28	4260	236
2012-03-28	4292	235
2012-03-28	8417	9
2012-03-28	8418	9
2012-03-28	8419	9
2012-03-28	12384	236
2012-03-28	12448	235
2012-03-28	12480	235
2012-03-28	12512	9
2012-03-29	101	288
2012-03-29	102	286
2012-03-29	103	288
2012-03-29	104	287
2012-03-29	165	288
2012-03-29	166	287
2012-03-29	167	287
2012-03-29	168	287
2012-03-29	197	288
2012-03-29	198	288
2012-03-29	199	287
2012-03-29	200	288
2012-03-29	4196	286
2012-03-29	4260	287
2012-03-29	4292	287
2012-03-29	12384	288
2012-03-29	12448	288
2012-03-29	12480	288
2012-03-30	101	288
2012-03-30	102	288
2012-03-30	103	288
2012-03-30	104	288
2012-03-30	165	288
2012-03-30	166	288
2012-03-30	167	288
2012-03-30	168	288
2012-03-30	197	288
2012-03-30	198	288
2012-03-30	199	279
2012-03-30	200	287
2012-03-30	4196	288
2012-03-30	4260	288
2012-03-30	4292	287
2012-03-30	12384	287
2012-03-30	12448	288
2012-03-30	12480	287
2012-03-31	101	288
2012-03-31	102	287
2012-03-31	103	288
2012-03-31	104	288
2012-03-31	165	288
2012-03-31	166	288
2012-03-31	167	288
2012-03-31	168	288
2012-03-31	197	288
2012-03-31	198	287
2012-03-31	199	288
2012-03-31	200	288
2012-03-31	4196	287
2012-03-31	4260	288
2012-03-31	4292	288
2012-03-31	12384	288
2012-03-31	12448	288
2012-03-31	12480	288
2012-04-01	101	288
2012-04-01	102	287
2012-04-01	103	288
2012-04-01	104	288
2012-04-01	165	288
2012-04-01	166	287
2012-04-01	167	288
2012-04-01	168	288
2012-04-01	197	288
2012-04-01	198	288
2012-04-01	199	280
2012-04-01	200	288
2012-04-01	4196	288
2012-04-01	4260	288
2012-04-01	4292	287
2012-04-01	12384	288
2012-04-01	12448	287
2012-04-01	12480	288
2012-04-02	101	287
2012-04-02	102	288
2012-04-02	103	288
2012-04-02	104	288
2012-04-02	165	288
2012-04-02	166	288
2012-04-02	167	288
2012-04-02	168	288
2012-04-02	197	287
2012-04-02	198	288
2012-04-02	199	285
2012-04-02	200	288
2012-04-02	4196	288
2012-04-02	4260	288
2012-04-02	4292	287
2012-04-02	12384	287
2012-04-02	12448	288
2012-04-02	12480	288
2012-04-03	101	288
2012-04-03	102	288
2012-04-03	103	288
2012-04-03	104	287
2012-04-03	165	288
2012-04-03	166	288
2012-04-03	167	288
2012-04-03	168	288
2012-04-03	197	288
2012-04-03	198	288
2012-04-03	199	211
2012-04-03	200	288
2012-04-03	4196	288
2012-04-03	4260	288
2012-04-03	4292	288
2012-04-03	12384	288
2012-04-03	12448	288
2012-04-03	12480	288
2012-04-04	101	288
2012-04-04	102	288
2012-04-04	103	288
2012-04-04	104	287
2012-04-04	165	288
2012-04-04	166	288
2012-04-04	167	288
2012-04-04	168	288
2012-04-04	197	259
2012-04-04	198	175
2012-04-04	199	135
2012-04-04	200	259
2012-04-04	4196	288
2012-04-04	4260	288
2012-04-04	4292	282
2012-04-04	12384	288
2012-04-04	12416	1
2012-04-04	12448	288
2012-04-04	12480	286
2012-04-05	101	288
2012-04-05	102	288
2012-04-05	103	288
2012-04-05	104	287
2012-04-05	165	288
2012-04-05	166	288
2012-04-05	167	288
2012-04-05	168	288
2012-04-05	197	288
2012-04-05	198	253
2012-04-05	199	246
2012-04-05	200	288
2012-04-05	4196	288
2012-04-05	4260	288
2012-04-05	4292	288
2012-04-05	12384	288
2012-04-05	12448	288
2012-04-05	12480	288
2012-04-06	101	288
2012-04-06	102	288
2012-04-06	103	288
2012-04-06	104	288
2012-04-06	165	288
2012-04-06	166	287
2012-04-06	167	288
2012-04-06	168	288
2012-04-06	197	287
2012-04-06	198	288
2012-04-06	199	288
2012-04-06	200	288
2012-04-06	4196	288
2012-04-06	4260	288
2012-04-06	4292	288
2012-04-06	12384	288
2012-04-06	12448	288
2012-04-06	12480	288
2012-04-07	101	288
2012-04-07	102	288
2012-04-07	103	288
2012-04-07	104	288
2012-04-07	165	288
2012-04-07	166	288
2012-04-07	167	288
2012-04-07	168	288
2012-04-07	197	288
2012-04-07	198	287
2012-04-07	199	287
2012-04-07	200	288
2012-04-07	4196	288
2012-04-07	4260	288
2012-04-07	4292	287
2012-04-07	12384	288
2012-04-07	12448	288
2012-04-07	12480	288
2012-04-08	101	288
2012-04-08	102	288
2012-04-08	103	288
2012-04-08	104	288
2012-04-08	165	288
2012-04-08	166	288
2012-04-08	167	288
2012-04-08	168	288
2012-04-08	197	288
2012-04-08	198	288
2012-04-08	199	284
2012-04-08	200	287
2012-04-08	4196	288
2012-04-08	4260	288
2012-04-08	4292	288
2012-04-08	12384	287
2012-04-08	12448	288
2012-04-08	12480	288
2012-04-09	101	288
2012-04-09	102	288
2012-04-09	103	288
2012-04-09	104	287
2012-04-09	165	288
2012-04-09	166	288
2012-04-09	167	288
2012-04-09	168	288
2012-04-09	197	288
2012-04-09	198	288
2012-04-09	199	288
2012-04-09	200	288
2012-04-09	4196	287
2012-04-09	4260	288
2012-04-09	4292	287
2012-04-09	12384	288
2012-04-09	12448	288
2012-04-09	12480	288
2012-04-10	101	288
2012-04-10	102	288
2012-04-10	103	288
2012-04-10	104	288
2012-04-10	165	288
2012-04-10	166	288
2012-04-10	167	288
2012-04-10	168	288
2012-04-10	197	288
2012-04-10	198	288
2012-04-10	199	288
2012-04-10	200	288
2012-04-10	4196	288
2012-04-10	4260	288
2012-04-10	4292	288
2012-04-10	12384	288
2012-04-10	12448	288
2012-04-10	12480	288
2012-04-11	101	288
2012-04-11	102	288
2012-04-11	103	288
2012-04-11	104	288
2012-04-11	165	288
2012-04-11	166	287
2012-04-11	167	288
2012-04-11	168	288
2012-04-11	197	288
2012-04-11	198	288
2012-04-11	199	288
2012-04-11	200	288
2012-04-11	4196	287
2012-04-11	4260	288
2012-04-11	4292	288
2012-04-11	12384	287
2012-04-11	12448	288
2012-04-11	12480	288
2012-04-12	101	288
2012-04-12	102	288
2012-04-12	103	288
2012-04-12	104	288
2012-04-12	165	288
2012-04-12	166	288
2012-04-12	167	288
2012-04-12	168	288
2012-04-12	197	288
2012-04-12	198	288
2012-04-12	199	288
2012-04-12	200	288
2012-04-12	4196	288
2012-04-12	4260	288
2012-04-12	4292	288
2012-04-12	12384	288
2012-04-12	12448	288
2012-04-12	12480	288
2012-04-13	101	287
2012-04-13	102	288
2012-04-13	103	288
2012-04-13	104	287
2012-04-13	165	288
2012-04-13	166	288
2012-04-13	167	288
2012-04-13	168	288
2012-04-13	197	154
2012-04-13	198	154
2012-04-13	199	154
2012-04-13	200	154
2012-04-13	4196	288
2012-04-13	4260	288
2012-04-13	4292	153
2012-04-13	12384	288
2012-04-13	12448	288
2012-04-13	12480	153
2012-04-14	101	287
2012-04-14	102	288
2012-04-14	103	288
2012-04-14	104	288
2012-04-14	165	288
2012-04-14	166	288
2012-04-14	167	288
2012-04-14	168	288
2012-04-14	4196	288
2012-04-14	4260	288
2012-04-14	12384	288
2012-04-14	12448	288
2012-04-15	101	288
2012-04-15	102	288
2012-04-15	103	287
2012-04-15	104	288
2012-04-15	165	288
2012-04-15	166	288
2012-04-15	167	288
2012-04-15	168	288
2012-04-15	4196	288
2012-04-15	4260	288
2012-04-15	12384	288
2012-04-15	12448	288
2012-04-16	101	287
2012-04-16	102	288
2012-04-16	103	287
2012-04-16	104	287
2012-04-16	165	288
2012-04-16	166	286
2012-04-16	167	288
2012-04-16	168	288
2012-04-16	4196	288
2012-04-16	4260	288
2012-04-16	12384	288
2012-04-16	12448	288
2012-04-17	101	288
2012-04-17	102	288
2012-04-17	103	288
2012-04-17	104	288
2012-04-17	165	288
2012-04-17	166	287
2012-04-17	167	288
2012-04-17	168	288
2012-04-17	4196	287
2012-04-17	4260	288
2012-04-17	12384	288
2012-04-17	12448	288
2012-04-18	101	287
2012-04-18	102	288
2012-04-18	103	287
2012-04-18	104	288
2012-04-18	165	288
2012-04-18	166	288
2012-04-18	167	288
2012-04-18	168	288
2012-04-18	4196	288
2012-04-18	4260	288
2012-04-18	12384	288
2012-04-18	12448	288
2012-04-19	101	288
2012-04-19	102	288
2012-04-19	103	288
2012-04-19	104	288
2012-04-19	165	288
2012-04-19	166	288
2012-04-19	167	288
2012-04-19	168	288
2012-04-19	4196	288
2012-04-19	4260	288
2012-04-19	12384	287
2012-04-19	12448	288
2012-04-20	101	288
2012-04-20	102	288
2012-04-20	103	288
2012-04-20	104	288
2012-04-20	165	288
2012-04-20	166	286
2012-04-20	167	288
2012-04-20	168	289
2012-04-20	4196	288
2012-04-20	4260	288
2012-04-20	12384	288
2012-04-20	12448	288
2012-04-21	101	288
2012-04-21	102	287
2012-04-21	103	288
2012-04-21	104	288
2012-04-21	165	288
2012-04-21	166	288
2012-04-21	167	289
2012-04-21	168	288
2012-04-21	4196	288
2012-04-21	4260	288
2012-04-21	12384	288
2012-04-21	12448	288
2012-04-22	101	288
2012-04-22	102	288
2012-04-22	103	288
2012-04-22	104	288
2012-04-22	165	288
2012-04-22	166	288
2012-04-22	167	288
2012-04-22	168	288
2012-04-22	4196	288
2012-04-22	4260	288
2012-04-22	12384	287
2012-04-22	12448	287
2012-04-23	101	288
2012-04-23	102	287
2012-04-23	103	288
2012-04-23	104	288
2012-04-23	165	288
2012-04-23	166	288
2012-04-23	167	288
2012-04-23	168	288
2012-04-23	4196	288
2012-04-23	4260	288
2012-04-23	12384	288
2012-04-23	12448	288
2012-04-24	101	287
2012-04-24	102	288
2012-04-24	103	288
2012-04-24	104	287
2012-04-24	165	289
2012-04-24	166	288
2012-04-24	167	288
2012-04-24	168	288
2012-04-24	4196	287
2012-04-24	4260	288
2012-04-24	12384	288
2012-04-24	12448	288
2012-04-25	101	288
2012-04-25	102	288
2012-04-25	103	288
2012-04-25	104	288
2012-04-25	165	288
2012-04-25	166	288
2012-04-25	167	288
2012-04-25	168	288
2012-04-25	4196	288
2012-04-25	4260	288
2012-04-25	12384	288
2012-04-25	12448	288
2012-04-26	101	287
2012-04-26	102	288
2012-04-26	103	288
2012-04-26	104	288
2012-04-26	165	288
2012-04-26	166	289
2012-04-26	167	288
2012-04-26	168	288
2012-04-26	4196	288
2012-04-26	4260	288
2012-04-26	12384	288
2012-04-26	12448	288
2012-04-27	101	286
2012-04-27	102	286
2012-04-27	103	285
2012-04-27	104	286
2012-04-27	165	285
2012-04-27	166	285
2012-04-27	167	285
2012-04-27	168	285
2012-04-27	4196	286
2012-04-27	4260	286
2012-04-27	12384	286
2012-04-27	12448	286
2012-04-28	101	288
2012-04-28	102	288
2012-04-28	103	288
2012-04-28	104	288
2012-04-28	165	288
2012-04-28	166	286
2012-04-28	167	288
2012-04-28	168	288
2012-04-28	4196	288
2012-04-28	4260	288
2012-04-28	12384	288
2012-04-28	12448	287
2012-04-29	101	288
2012-04-29	102	288
2012-04-29	103	287
2012-04-29	104	287
2012-04-29	165	288
2012-04-29	166	288
